X1,Publication,Title,Tagline,Author,Category,City,Date
401,LA Daily News,CIF State basketball championships canceled due to coronavirus concerns,NA,Tarek Fattal,NA,Los Angeles,2020-03-12
402,LA Daily News,LA-area Census groups face new challenges for full count — as coronavirus fears rise,NA,Ryan Carter,NA,Los Angeles,2020-03-12
403,LA Daily News,"‘The View’: Elisabeth Hasselbeck returns, defends Trump’s response to coronavirus",NA,Chuck Barney,NA,Los Angeles,2020-03-12
404,LA Daily News,What Tom Hanks having coronavirus means for the rest of us,NA,Martha Ross,NA,Los Angeles,2020-03-12
405,LA Daily News,World walls off as leaders warn viral pandemic will worsen,NA,Associated Press,NA,Los Angeles,2020-03-12
406,LA Daily News,Worst day on Wall Street since 1987 as virus fears spread,NA,Associated Press,NA,Los Angeles,2020-03-12
407,LA Daily News,Gov. Newsom calls on all events with more than 250 people to be canceled or postponed due to coronavirus concerns,NA,Hayley Munguia,NA,Los Angeles,2020-03-11
408,LA Daily News,LAUSD to cancel large gatherings in effort to prevent coronavirus spread,NA,Ariella Plachta,NA,Los Angeles,2020-03-11
409,LA Daily News,Coronavirus forces LA community colleges to go online,NA,Ryan Carter,NA,Los Angeles,2020-03-11
410,LA Daily News,Trump suspends travel between U.S. and Europe for 30 days in coronavirus fight,NA,The Associated Press,NA,Los Angeles,2020-03-11
411,LA Daily News,"Dow drops 5.9%, enters bear market, amid ongoing coronavirus fears",NA,Associated Press,NA,Los Angeles,2020-03-11
412,LA Daily News,California is the nation’s ground zero for coronavirus,NA,Dan Walters,NA,Los Angeles,2020-03-11
413,LA Daily News,"Joe Biden has another big primary night, wins 4 more states",NA,The Associated Press,NA,Los Angeles,2020-03-10
414,LA Daily News,"Coronavirus spreads fear, misinformation and bad policy ideas",NA,The Editorial Board,NA,Los Angeles,2020-03-10
415,LA Daily News,Census Bureau site goes live as counting begins in earnest,NA,Associated Press,NA,Los Angeles,2020-03-10
416,LA Daily News,Dow surges 4.9% in another wild day on hopes for virus aid,NA,Associated Press,NA,Los Angeles,2020-03-10
417,LA Daily News,Quest Diagnostics rolls out coronavirus test developed in San Juan Capistrano,NA,Bloomberg,NA,Los Angeles,2020-03-09
418,LA Daily News,"To confront serious problems, be practical, not partisan",NA,Tom Campbell,NA,Los Angeles,2020-03-09
419,LA Daily News,Coronavirus tightens grip on daily life around the globe,NA,Associated Press,NA,Los Angeles,2020-03-07
420,LA Daily News,21 on cruise ship off San Francisco  test positive for coronavirus,NA,Associated Press,NA,Los Angeles,2020-03-06
421,LA Daily News,Trump signs $8.3 billion measure to combat coronavirus outbreak in U.S.,NA,Associated Press,NA,Los Angeles,2020-03-06
422,LA Daily News,Election 2020: GOP incumbent Rep. Kevin McCarthy earns wide margin in 23rd Congressional district,NA,Ryan Carter,NA,Los Angeles,2020-03-03
423,LA Daily News,Rep. Ted Lieu tops field by wide margin in 33rd Congressional District,NA,Ryan Carter,NA,Los Angeles,2020-03-03
424,LA Daily News,Authorities announce 2nd coronavirus death in US,NA,Associated Press,NA,Los Angeles,2020-03-01
425,LA Daily News,"US health workers responding to coronavirus lacked training and protective gear, whistleblower says",NA,The New York Times News Service Syndicate,NA,Los Angeles,2020-02-27
426,LA Daily News,Whistleblower: HHS didn’t protect workers at March air base during quarantine,NA,Bloomberg,NA,Los Angeles,2020-02-27
427,LA Daily News,Police: Gunman killed 5 at Milwaukee brewery complex,NA,Associated Press,NA,Los Angeles,2020-02-26
428,LA Daily News,"Trump to detail U.S. coronavirus efforts, Schumer seeks $8.5 billion",NA,Associated Press,NA,Los Angeles,2020-02-26
429,LA Daily News,Debate takeaways: Bernie bruised but not broken,NA,Associated Press,NA,Los Angeles,2020-02-26
430,LA Daily News,"Coronavirus impacts Ports of L.A., Long Beach with dip in Chinese imports",NA,Donna Littlejohn,NA,Los Angeles,2020-02-21
431,LA Daily News,Powell: Economy looks resilient despite risk of China virus,NA,Associated Press,NA,Los Angeles,2020-02-11
432,LA Daily News,Kobe’s legacy: Letters,NA,Letters to the Editor,NA,Los Angeles,2020-02-05
433,LA Daily News,Trump faces accusers: What to watch during his big speech,NA,Associated Press,NA,Los Angeles,2020-02-04
434,LA Daily News,LA’s Golden Dragon Parade ushers in the Lunar New Year,NA,Holly Andres,NA,Los Angeles,2020-02-01
1,LA Times,They worked in the U.S. on visas. But coronavirus and Trump’s new order split these Indian families apart,"The executive order has left workers, most of them highly skilled, and their families confused -- and depressed -- about what comes next.",NA,California,Los Angeles,2020-07-11
2,LA Times,Column: Chloroquine again? Trump touts a new flawed study of useless coronavirus ‘miracle’ drug,Another flawed study of treating COVID-19 with antimalarial drug chloroquine gets Trump’s endorsement — naturally.,NA,Business,Los Angeles,2020-07-10
3,LA Times,"California coronavirus-related deaths top 7,000 as infection spread worsens","California coronavirus deaths top 7,000 as infection spread worsens",NA,California,Los Angeles,2020-07-12
4,LA Times,"Trump’s campaign rally ‘likely’ source of coronavirus surge, health official says",The head of the Tulsa City-County Health Department says Trump’s campaign rally “likely contributed” to a dramatic surge in new coronavirus cases there.,NA,World & Nation,Los Angeles,2020-07-08
5,LA Times,Syringes are key to coronavirus vaccine delivery. Trump is relying on two untested suppliers,U.S. preparedness for a COVID-19 vaccine rests heavily on medical supply companies with little track record of fulfilling government orders of that size.,NA,Politics,Los Angeles,2020-07-08
6,LA Times,Op-Ed: Are Trump’s coronavirus failures Ronald Reagan’s fault?,The author of the Trump administration’s coronavirus fiasco is in many ways the man who remade the Republican Party in the 1980s.,NA,Opinion,Los Angeles,2020-07-01
7,LA Times,"Lobbyists connected to Trump reap windfall in coronavirus aid money, report says",Dozens of lobbyists with ties to President Trump have helped their clients secure more than $10 billion in federal coronavirus aid.,NA,Politics,Los Angeles,2020-07-06
8,LA Times,"Trump’s views — bleak about the U.S., rosy about coronavirus — put Republicans on the spot","GOP lawmakers, Trump surrogates tread carefully on president’s inflammatory remarks over the Fourth of July weekend, denounced by Democrats.",NA,Politics,Los Angeles,2020-07-05
9,LA Times,"Opinion: As colleges try to navigate coronavirus, Trump already has a cruel plan for foreign students",The Trump administration will demand foreign students attend in-person college classes or leave the country amid the coronavirus crisis.,NA,Opinion,Los Angeles,2020-07-07
10,LA Times,Column: This is the only California county that’s coronavirus-free. Masks are optional,"Not wearing a face mask is reckless. But in a weird way, it seems a little less so in Modoc County, which hasn’t had a single case of the coronavirus.",NA,California,Los Angeles,2020-07-08
11,LA Times,Trump’s early coronavirus ban on travelers from China was full of holes,"President Trump has credited his February ban on travelers from mainland China as his signature move against the advance of the COVID-19 pandemic. But nearly 8,000 Chinese nationals and foreign residents entered the U.S. in the first three months after the ban was imposed.",NA,World & Nation,Los Angeles,2020-07-04
12,LA Times,"Kimberly Guilfoyle, Donald Trump Jr.'s girlfriend, tests positive for the coronavirus",Kimberly Guilfoyle and Donald Trump Jr. were in South Dakota to hold fundraisers for President Trump’s reelection campaign.,NA,Politics,Los Angeles,2020-07-03
13,LA Times,"As coronavirus cases soar, Trump continues cheerleading for reopening the economy","Hospitals in Texas and Arizona are straining, and caseloads are soaring nationwide, but Trump continues to downplay the coronavirus and advocate reopening.",NA,Politics,Los Angeles,2020-07-02
14,LA Times,Trump makes it harder for red state politicians to battle the coronavirus,"With COVID-19 cases rising in red states, Republican officials are caught between taking a hard line to tamp down the outbreak or staying consistent with Trump.",NA,Politics,Los Angeles,2020-07-03
15,LA Times,The inside story of how California failed mass coronavirus testing,"California failed to establish an effective coronavirus testing system early on, leaving it far behind — even now — in the fight against COVID-19.",NA,California,Los Angeles,2020-07-12
16,LA Times,‘We’re just overwhelmed’: The view from inside hospitals as coronavirus surge hits,Coronavirus hospitalizations in California are at an all-time high. Doctors and nurses at some hospitals say their long-feared nightmare has arrived.,NA,California,Los Angeles,2020-07-13
17,LA Times,Trump calls the coronavirus the ‘kung flu’,NA,NA,Politics,Los Angeles,2020-06-20
18,LA Times,L.A. Unified will not reopen campuses for start of school year amid coronavirus spike,"Because of the spike in coronavirus cases, Los Angeles public school campuses will not reopen for classes Aug. 18 and will remain shut indefinitely.",NA,California,Los Angeles,NA
19,LA Times,"New coronavirus spike alarms Republicans, but not Trump","Facing a spike in coronavirus cases, deepening unemployment and his own political isolation, President Trump lashed out at his enemies Thursday but offered no clear guidance for a nation in crisis.",NA,Politics,Los Angeles,2020-06-25
20,LA Times,California officials rolling back reopenings as coronavirus surge creates new crisis,The state has seen coronavirus cases and hospitalizations skyrocket in the last month as the economy reopened and residents returned to socializing.,NA,California,Los Angeles,2020-07-13
21,LA Times,"As coronavirus grips red states, Trump falters and Biden steps up the attack","Unlike the initial wave of the pandemic, the current surge is hitting red states hard. Joe Biden’s charge that it’s Trump’s fault is resonating.",NA,Politics,Los Angeles,2020-06-30
22,LA Times,"Los Angeles County records 3,322 new coronavirus cases, 18 deaths","Los Angeles County continued to report a surge in coronavirus cases Sunday, tallying 3,322 new cases of the virus and 18 related deaths.",NA,California,Los Angeles,2020-07-12
23,LA Times,California sues Trump administration over policy restricting international students at state colleges,California’s lawsuit against the Trump administration argues its new visa rules could worsen the spread of COVID-19 by requiring international students to attend courses in person.,NA,California,Los Angeles,2020-07-09
24,LA Times,"Trump policy and coronavirus leave agency bankrupt, tens of thousands of potential voters in limbo","Just shy of 2020 voter deadlines, the federal agency that handles citizenship is out of money, and thousands of green card holders can’t become citizens.",NA,Politics,Los Angeles,2020-06-28
25,LA Times,Union vote highlights coronavirus crisis for California’s home day care providers,"After close to two decades of organizing and legislative struggle, tens of thousands of babysitters, early childhood educators and home day care proprietors will vote this month on whether to unionize, a move many hope will reinvigorate California’s ailing child care system in a moment of unprecedented crisis from the coronavirus.",NA,California,Los Angeles,2020-07-12
26,LA Times,Column: Does Trump deserve a second term?,"Why is Trump seeking a second term? The fact that he has come up empty not once, but three times, suggests that he really doesn’t know. He’s out of ideas. But so was Ronald Reagan, and he won in a landslide.",NA,Politics,Los Angeles,2020-07-12
27,LA Times,"Coronavirus outbreak hits Los Angeles Apparel with more than 300 infections, 4 employee deaths",L.A. County public health officials found “flagrant violations” of infection control orders and said the company failed to cooperate with an investigation of a reported coronavirus outbreak.,NA,California,Los Angeles,2020-07-11
28,LA Times,"‘Nothing can be off the table’ as California coronavirus deaths surge toward 7,000","With coronavirus deaths surging toward 7,000 in California, ‘nothing can be off the table,’ L.A. County’s health director says.",NA,California,Los Angeles,2020-07-11
29,LA Times,Record day of coronavirus deaths in California raises new alarms,"The state reported 9,500 infections on Tuesday, the most new cases reported in a single day since the pandemic began.",NA,California,Los Angeles,2020-07-09
30,LA Times,"Newsom says reopening of California schools to be based on safety, not pressure from Trump",Gov. Gavin Newsom said Wednesday that the decision on reopening schools this fall will be made by local education and health officials and he does not feel pressured by statements from President Trump urging campuses to bring back students.,NA,California,Los Angeles,2020-07-08
31,LA Times,California records highest single-day coronavirus toll: 149 deaths,California records highest single-day coronavirus death toll,NA,California,Los Angeles,2020-07-08
32,LA Times,Coronavirus cases surge at Lake Tahoe amid summer tourist season,"The rate of new coronavirus infections is disproportionately high in the South Lake Tahoe region, a favorite California destination.",NA,California,Los Angeles,2020-07-08
33,LA Times,"L.A. County reports more than 2,600 new coronavirus cases and 51 deaths","Coronavirus continues to spread in L.A. County as officials confirmed 51 more coronavirus-related deaths and 2,667 additional cases Friday.",NA,California,Los Angeles,2020-07-10
34,LA Times,California coronavirus spikes worsen over holiday weekend,"In Los Angeles County, officials said the holiday weekend saw the highest single-day count of new cases since the pandemic began: 3,200 on Friday.",NA,California,Los Angeles,2020-07-06
35,LA Times,"Coronavirus rages in Orange County, but don’t tell that to Disney fans","Though the Anaheim theme parks remain closed, the Downtown Disney shopping district reopened this week to large crowds of Disney fans eager to return despite surging COVID-19 cases in Orange County.",NA,California,Los Angeles,2020-07-10
36,LA Times,Latinos now twice as likely as whites to get coronavirus in L.A. County,Latinos now twice as likely to get coronavirus than whites in L.A. County,NA,California,Los Angeles,2020-07-10
37,LA Times,"‘We are essential, too.’ L.A. Metro bus drivers protest for coronavirus hazard pay",Metro bus drivers said they face a greater risk of contracting the coronavirus as COVID-19 cases surge in L.A. County and bus lines grow more crowded.,NA,California,Los Angeles,2020-07-10
38,LA Times,Postal Service controversy? COVID-19? Nothing can stop this letter carrier,"The U.S. Postal Service has faced many challenges since its inception. Coronavirus puts new stress on the institution, currently in Trump’s crosshairs.",NA,California,Los Angeles,2020-06-07
39,LA Times,Rockets’ Russell Westbrook tests positive for coronavirus,"Rockets’ Russell Westbrook tests positive for coronavirus and did not travel with the team to Orlando, Fla., in preparation for the NBA’s restart.",NA,Sports,Los Angeles,NA
40,LA Times,"California to release 8,000 prisoners in hopes of easing coronavirus crisis",The announcement by top advisors to Gov. Gavin Newsom offered stark evidence of the dire health conditions at several California prisons.,NA,California,Los Angeles,2020-07-10
41,LA Times,"L.A. County reports 2,900 new coronavirus cases, 57 related deaths as surge continues","L.A. County has identified 130,242 positive cases of the coronavirus and seen a total of 3,793 related deaths.",NA,California,Los Angeles,2020-07-11
